type,省治愈,省治愈,省死亡,name,新增确诊,新增治愈,新增死亡,value,治愈,死亡,date
辽宁省,125,109,1,阜新,0.0,0.0,0.0,8.0,8.0,0.0,2020-03-08
辽宁省,125,109,1,鞍山,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-08
辽宁省,125,109,1,本溪,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-08
辽宁省,125,109,1,辽阳,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-08
辽宁省,125,109,1,营口,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-08
云南省,174,170,2,曲靖,0.0,0.0,0.0,13.0,12.0,0.0,2020-03-08
云南省,174,170,2,德宏州,0.0,0.0,0.0,5.0,4.0,0.0,2020-03-08
云南省,174,170,2,昆明,0.0,0.0,0.0,53.0,53.0,0.0,2020-03-08
云南省,174,170,2,昭通,0.0,0.0,0.0,25.0,25.0,0.0,2020-03-08
云南省,174,170,2,西双版纳,0.0,0.0,0.0,15.0,14.0,1.0,2020-03-08
云南省,174,170,2,玉溪,0.0,0.0,0.0,14.0,13.0,1.0,2020-03-08
云南省,174,170,2,大理州,0.0,0.0,0.0,13.0,13.0,0.0,2020-03-08
云南省,174,170,2,红河州,0.0,0.0,0.0,9.0,9.0,0.0,2020-03-08
云南省,174,170,2,保山,0.0,0.0,0.0,9.0,9.0,0.0,2020-03-08
云南省,174,170,2,丽江,0.0,0.0,0.0,7.0,7.0,0.0,2020-03-08
云南省,174,170,2,普洱,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-08
云南省,174,170,2,楚雄州,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-08
云南省,174,170,2,文山州,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-08
云南省,174,170,2,临沧,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-08
海南省,168,159,6,儋州,0.0,0.0,0.0,15.0,12.0,1.0,2020-03-08
海南省,168,159,6,海口,0.0,0.0,0.0,39.0,38.0,0.0,2020-03-08
海南省,168,159,6,三亚,0.0,0.0,0.0,54.0,53.0,1.0,2020-03-08
海南省,168,159,6,万宁,0.0,0.0,0.0,13.0,13.0,0.0,2020-03-08
海南省,168,159,6,澄迈,0.0,0.0,0.0,9.0,8.0,1.0,2020-03-08
海南省,168,159,6,昌江,0.0,0.0,0.0,7.0,7.0,0.0,2020-03-08
海南省,168,159,6,琼海,0.0,0.0,0.0,6.0,5.0,1.0,2020-03-08
海南省,168,159,6,临高,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-08
海南省,168,159,6,陵水,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-08
海南省,168,159,6,定安,0.0,0.0,0.0,3.0,2.0,1.0,2020-03-08
海南省,168,159,6,文昌,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-08
海南省,168,159,6,东方,0.0,0.0,0.0,3.0,2.0,1.0,2020-03-08
海南省,168,159,6,保亭,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-08
海南省,168,159,6,乐东,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-08
海南省,168,159,6,琼中,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-08
宁夏回族自治区,75,71,0,银川,0.0,0.0,0.0,36.0,34.0,0.0,2020-03-08
宁夏回族自治区,75,71,0,吴忠,0.0,0.0,0.0,28.0,27.0,0.0,2020-03-08
宁夏回族自治区,75,71,0,中卫,0.0,0.0,0.0,4.0,3.0,0.0,2020-03-08
宁夏回族自治区,75,71,0,固原,0.0,0.0,0.0,5.0,5.0,0.0,2020-03-08
宁夏回族自治区,75,71,0,宁东,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-08
宁夏回族自治区,75,71,0,石嘴山,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-08
河南省,1272,1247,22,信阳,0.0,0.0,0.0,274.0,271.0,2.0,2020-03-08
河南省,1272,1247,22,南阳,0.0,0.0,0.0,156.0,152.0,3.0,2020-03-08
河南省,1272,1247,22,周口,0.0,0.0,0.0,76.0,74.0,1.0,2020-03-08
河南省,1272,1247,22,济源,0.0,0.0,0.0,5.0,4.0,0.0,2020-03-08
河南省,1272,1247,22,郑州,0.0,0.0,0.0,157.0,152.0,5.0,2020-03-08
河南省,1272,1247,22,驻马店,0.0,0.0,0.0,139.0,139.0,0.0,2020-03-08
河南省,1272,1247,22,商丘,0.0,0.0,0.0,91.0,88.0,3.0,2020-03-08
河南省,1272,1247,22,平顶山,0.0,0.0,0.0,58.0,57.0,1.0,2020-03-08
河南省,1272,1247,22,新乡,0.0,0.0,0.0,57.0,54.0,3.0,2020-03-08
河南省,1272,1247,22,安阳,0.0,0.0,0.0,53.0,53.0,0.0,2020-03-08
河南省,1272,1247,22,许昌,0.0,0.0,0.0,39.0,38.0,1.0,2020-03-08
河南省,1272,1247,22,漯河,0.0,0.0,0.0,35.0,35.0,0.0,2020-03-08
河南省,1272,1247,22,焦作,0.0,0.0,0.0,32.0,31.0,1.0,2020-03-08
河南省,1272,1247,22,洛阳,0.0,0.0,0.0,31.0,30.0,1.0,2020-03-08
河南省,1272,1247,22,开封,0.0,0.0,0.0,26.0,26.0,0.0,2020-03-08
河南省,1272,1247,22,鹤壁,0.0,0.0,0.0,19.0,19.0,0.0,2020-03-08
河南省,1272,1247,22,濮阳,0.0,0.0,0.0,17.0,17.0,0.0,2020-03-08
河南省,1272,1247,22,三门峡,0.0,0.0,0.0,7.0,6.0,1.0,2020-03-08
河南省,1272,1247,22,待明确地区,0.0,0.0,0.0,0.0,1.0,0.0,2020-03-08
河北省,318,307,6,张家口,0.0,0.0,0.0,41.0,38.0,0.0,2020-03-08
河北省,318,307,6,唐山,0.0,0.0,0.0,58.0,55.0,1.0,2020-03-08
河北省,318,307,6,沧州,0.0,0.0,0.0,48.0,45.0,3.0,2020-03-08
河北省,318,307,6,保定,0.0,0.0,0.0,32.0,32.0,0.0,2020-03-08
河北省,318,307,6,邯郸,0.0,0.0,0.0,32.0,32.0,0.0,2020-03-08
河北省,318,307,6,廊坊,0.0,0.0,0.0,30.0,30.0,0.0,2020-03-08
河北省,318,307,6,石家庄,0.0,0.0,0.0,29.0,29.0,0.0,2020-03-08
河北省,318,307,6,邢台,0.0,0.0,0.0,23.0,22.0,1.0,2020-03-08
河北省,318,307,6,秦皇岛,0.0,0.0,0.0,10.0,9.0,1.0,2020-03-08
河北省,318,307,6,衡水,0.0,0.0,0.0,8.0,8.0,0.0,2020-03-08
河北省,318,307,6,承德,0.0,0.0,0.0,7.0,7.0,0.0,2020-03-08
吉林省,93,90,1,长春,0.0,0.0,0.0,45.0,44.0,0.0,2020-03-08
吉林省,93,90,1,通化,0.0,0.0,0.0,6.0,5.0,0.0,2020-03-08
吉林省,93,90,1,四平市,0.0,0.0,0.0,15.0,14.0,1.0,2020-03-08
吉林省,93,90,1,辽源,0.0,0.0,0.0,7.0,7.0,0.0,2020-03-08
吉林省,93,90,1,公主岭,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-08
吉林省,93,90,1,吉林市,0.0,0.0,0.0,5.0,5.0,0.0,2020-03-08
吉林省,93,90,1,延边,0.0,0.0,0.0,5.0,5.0,0.0,2020-03-08
吉林省,93,90,1,松原,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-08
吉林省,93,90,1,梅河口,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-08
吉林省,93,90,1,白城,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-08
新疆维吾尔自治区,76,73,3,乌鲁木齐,0.0,0.0,0.0,23.0,23.0,0.0,2020-03-08
新疆维吾尔自治区,76,73,3,伊犁州,0.0,0.0,0.0,18.0,18.0,0.0,2020-03-08
新疆维吾尔自治区,76,73,3,兵团第四师,0.0,0.0,0.0,10.0,9.0,1.0,2020-03-08
新疆维吾尔自治区,76,73,3,兵团第八师石河子市,0.0,0.0,0.0,4.0,3.0,1.0,2020-03-08
新疆维吾尔自治区,76,73,3,兵团第九师,0.0,0.0,0.0,4.0,3.0,1.0,2020-03-08
新疆维吾尔自治区,76,73,3,昌吉州,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-08
新疆维吾尔自治区,76,73,3,吐鲁番市,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-08
新疆维吾尔自治区,76,73,3,巴州,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-08
新疆维吾尔自治区,76,73,3,兵团第十二师,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-08
新疆维吾尔自治区,76,73,3,兵团第六师五家渠市,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-08
新疆维吾尔自治区,76,73,3,兵团第七师,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-08
新疆维吾尔自治区,76,73,3,阿克苏地区,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-08
安徽省,990,984,6,合肥,0.0,0.0,0.0,174.0,173.0,1.0,2020-03-08
安徽省,990,984,6,蚌埠,0.0,0.0,0.0,160.0,155.0,5.0,2020-03-08
安徽省,990,984,6,阜阳,0.0,0.0,0.0,155.0,155.0,0.0,2020-03-08
安徽省,990,984,6,亳州,0.0,0.0,0.0,108.0,108.0,0.0,2020-03-08
安徽省,990,984,6,安庆,0.0,0.0,0.0,83.0,83.0,0.0,2020-03-08
安徽省,990,984,6,六安,0.0,0.0,0.0,69.0,69.0,0.0,2020-03-08
安徽省,990,984,6,宿州,0.0,0.0,0.0,41.0,41.0,0.0,2020-03-08
安徽省,990,984,6,马鞍山,0.0,0.0,0.0,38.0,38.0,0.0,2020-03-08
安徽省,990,984,6,芜湖,0.0,0.0,0.0,34.0,34.0,0.0,2020-03-08
安徽省,990,984,6,铜陵,0.0,0.0,0.0,29.0,29.0,0.0,2020-03-08
安徽省,990,984,6,淮北,0.0,0.0,0.0,27.0,27.0,0.0,2020-03-08
安徽省,990,984,6,淮南,0.0,0.0,0.0,27.0,27.0,0.0,2020-03-08
安徽省,990,984,6,池州,0.0,0.0,0.0,17.0,17.0,0.0,2020-03-08
安徽省,990,984,6,滁州,0.0,0.0,0.0,13.0,13.0,0.0,2020-03-08
安徽省,990,984,6,黄山,0.0,0.0,0.0,9.0,9.0,0.0,2020-03-08
安徽省,990,984,6,宣城,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-08
福建省,296,295,1,福州,0.0,0.0,0.0,72.0,71.0,1.0,2020-03-08
福建省,296,295,1,莆田,0.0,0.0,0.0,56.0,56.0,0.0,2020-03-08
福建省,296,295,1,泉州,0.0,0.0,0.0,47.0,47.0,0.0,2020-03-08
福建省,296,295,1,厦门,0.0,0.0,0.0,35.0,35.0,0.0,2020-03-08
福建省,296,295,1,宁德,0.0,0.0,0.0,26.0,26.0,0.0,2020-03-08
福建省,296,295,1,漳州,0.0,0.0,0.0,20.0,20.0,0.0,2020-03-08
福建省,296,295,1,南平,0.0,0.0,0.0,20.0,20.0,0.0,2020-03-08
福建省,296,295,1,三明,0.0,0.0,0.0,14.0,14.0,0.0,2020-03-08
福建省,296,295,1,龙岩,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-08
青海省,18,18,0,西宁,0.0,0.0,0.0,15.0,15.0,0.0,2020-03-08
青海省,18,18,0,海北州,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-08
西藏自治区,1,1,0,拉萨,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-08
内蒙古自治区,75,70,1,包头,0.0,0.0,0.0,11.0,9.0,0.0,2020-03-09
内蒙古自治区,75,70,1,呼和浩特,0.0,0.0,0.0,7.0,6.0,0.0,2020-03-09
内蒙古自治区,75,70,1,乌兰察布,0.0,0.0,0.0,3.0,2.0,0.0,2020-03-09
内蒙古自治区,75,70,1,鄂尔多斯,0.0,0.0,0.0,11.0,11.0,0.0,2020-03-09
内蒙古自治区,75,70,1,赤峰,0.0,0.0,0.0,9.0,9.0,0.0,2020-03-09
内蒙古自治区,75,70,1,锡林郭勒盟,0.0,0.0,0.0,9.0,9.0,0.0,2020-03-09
内蒙古自治区,75,70,1,巴彦淖尔,0.0,0.0,0.0,8.0,7.0,1.0,2020-03-09
内蒙古自治区,75,70,1,通辽,0.0,0.0,0.0,7.0,7.0,0.0,2020-03-09
内蒙古自治区,75,70,1,呼伦贝尔,0.0,0.0,0.0,7.0,7.0,0.0,2020-03-09
内蒙古自治区,75,70,1,乌海市,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-09
内蒙古自治区,75,70,1,兴安盟,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-09
云南省,174,170,2,曲靖,0.0,0.0,0.0,13.0,12.0,0.0,2020-03-09
云南省,174,170,2,德宏州,0.0,0.0,0.0,5.0,4.0,0.0,2020-03-09
云南省,174,170,2,昆明,0.0,0.0,0.0,53.0,53.0,0.0,2020-03-09
云南省,174,170,2,昭通,0.0,0.0,0.0,25.0,25.0,0.0,2020-03-09
云南省,174,170,2,西双版纳,0.0,0.0,0.0,15.0,14.0,1.0,2020-03-09
云南省,174,170,2,玉溪,0.0,0.0,0.0,14.0,13.0,1.0,2020-03-09
云南省,174,170,2,大理州,0.0,0.0,0.0,13.0,13.0,0.0,2020-03-09
云南省,174,170,2,红河州,0.0,0.0,0.0,9.0,9.0,0.0,2020-03-09
云南省,174,170,2,保山,0.0,0.0,0.0,9.0,9.0,0.0,2020-03-09
云南省,174,170,2,丽江,0.0,0.0,0.0,7.0,7.0,0.0,2020-03-09
云南省,174,170,2,普洱,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-09
云南省,174,170,2,楚雄州,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-09
云南省,174,170,2,文山州,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-09
云南省,174,170,2,临沧,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-09
海南省,168,159,6,儋州,0.0,0.0,0.0,15.0,12.0,1.0,2020-03-09
海南省,168,159,6,海口,0.0,0.0,0.0,39.0,38.0,0.0,2020-03-09
海南省,168,159,6,三亚,0.0,0.0,0.0,54.0,53.0,1.0,2020-03-09
海南省,168,159,6,万宁,0.0,0.0,0.0,13.0,13.0,0.0,2020-03-09
海南省,168,159,6,澄迈,0.0,0.0,0.0,9.0,8.0,1.0,2020-03-09
海南省,168,159,6,昌江,0.0,0.0,0.0,7.0,7.0,0.0,2020-03-09
海南省,168,159,6,琼海,0.0,0.0,0.0,6.0,5.0,1.0,2020-03-09
海南省,168,159,6,临高,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-09
海南省,168,159,6,陵水,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-09
海南省,168,159,6,定安,0.0,0.0,0.0,3.0,2.0,1.0,2020-03-09
海南省,168,159,6,文昌,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-09
海南省,168,159,6,东方,0.0,0.0,0.0,3.0,2.0,1.0,2020-03-09
海南省,168,159,6,保亭,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-09
海南省,168,159,6,乐东,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-09
海南省,168,159,6,琼中,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-09
宁夏回族自治区,75,71,0,银川,0.0,0.0,0.0,36.0,34.0,0.0,2020-03-09
宁夏回族自治区,75,71,0,吴忠,0.0,0.0,0.0,28.0,27.0,0.0,2020-03-09
宁夏回族自治区,75,71,0,中卫,0.0,0.0,0.0,4.0,3.0,0.0,2020-03-09
宁夏回族自治区,75,71,0,固原,0.0,0.0,0.0,5.0,5.0,0.0,2020-03-09
宁夏回族自治区,75,71,0,宁东,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-09
宁夏回族自治区,75,71,0,石嘴山,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-09
河南省,1272,1247,22,信阳,0.0,0.0,0.0,274.0,271.0,2.0,2020-03-09
河南省,1272,1247,22,南阳,0.0,0.0,0.0,156.0,152.0,3.0,2020-03-09
河南省,1272,1247,22,周口,0.0,0.0,0.0,76.0,74.0,1.0,2020-03-09
河南省,1272,1247,22,济源,0.0,0.0,0.0,5.0,4.0,0.0,2020-03-09
河南省,1272,1247,22,郑州,0.0,0.0,0.0,157.0,152.0,5.0,2020-03-09
河南省,1272,1247,22,驻马店,0.0,0.0,0.0,139.0,139.0,0.0,2020-03-09
河南省,1272,1247,22,商丘,0.0,0.0,0.0,91.0,88.0,3.0,2020-03-09
河南省,1272,1247,22,平顶山,0.0,0.0,0.0,58.0,57.0,1.0,2020-03-09
河南省,1272,1247,22,新乡,0.0,0.0,0.0,57.0,54.0,3.0,2020-03-09
河南省,1272,1247,22,安阳,0.0,0.0,0.0,53.0,53.0,0.0,2020-03-09
河南省,1272,1247,22,许昌,0.0,0.0,0.0,39.0,38.0,1.0,2020-03-09
河南省,1272,1247,22,漯河,0.0,0.0,0.0,35.0,35.0,0.0,2020-03-09
河南省,1272,1247,22,焦作,0.0,0.0,0.0,32.0,31.0,1.0,2020-03-09
河南省,1272,1247,22,洛阳,0.0,0.0,0.0,31.0,30.0,1.0,2020-03-09
河南省,1272,1247,22,开封,0.0,0.0,0.0,26.0,26.0,0.0,2020-03-09
河南省,1272,1247,22,鹤壁,0.0,0.0,0.0,19.0,19.0,0.0,2020-03-09
河南省,1272,1247,22,濮阳,0.0,0.0,0.0,17.0,17.0,0.0,2020-03-09
河南省,1272,1247,22,三门峡,0.0,0.0,0.0,7.0,6.0,1.0,2020-03-09
河南省,1272,1247,22,待明确地区,0.0,0.0,0.0,0.0,1.0,0.0,2020-03-09
河北省,318,307,6,张家口,0.0,0.0,0.0,41.0,38.0,0.0,2020-03-09
河北省,318,307,6,唐山,0.0,0.0,0.0,58.0,55.0,1.0,2020-03-09
河北省,318,307,6,沧州,0.0,0.0,0.0,48.0,45.0,3.0,2020-03-09
河北省,318,307,6,保定,0.0,0.0,0.0,32.0,32.0,0.0,2020-03-09
河北省,318,307,6,邯郸,0.0,0.0,0.0,32.0,32.0,0.0,2020-03-09
河北省,318,307,6,廊坊,0.0,0.0,0.0,30.0,30.0,0.0,2020-03-09
河北省,318,307,6,石家庄,0.0,0.0,0.0,29.0,29.0,0.0,2020-03-09
河北省,318,307,6,邢台,0.0,0.0,0.0,23.0,22.0,1.0,2020-03-09
河北省,318,307,6,秦皇岛,0.0,0.0,0.0,10.0,9.0,1.0,2020-03-09
河北省,318,307,6,衡水,0.0,0.0,0.0,8.0,8.0,0.0,2020-03-09
河北省,318,307,6,承德,0.0,0.0,0.0,7.0,7.0,0.0,2020-03-09
新疆维吾尔自治区,76,73,3,乌鲁木齐,0.0,0.0,0.0,23.0,23.0,0.0,2020-03-09
新疆维吾尔自治区,76,73,3,伊犁州,0.0,0.0,0.0,18.0,18.0,0.0,2020-03-09
新疆维吾尔自治区,76,73,3,兵团第四师,0.0,0.0,0.0,10.0,9.0,1.0,2020-03-09
新疆维吾尔自治区,76,73,3,兵团第八师石河子市,0.0,0.0,0.0,4.0,3.0,1.0,2020-03-09
新疆维吾尔自治区,76,73,3,兵团第九师,0.0,0.0,0.0,4.0,3.0,1.0,2020-03-09
新疆维吾尔自治区,76,73,3,昌吉州,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-09
新疆维吾尔自治区,76,73,3,吐鲁番市,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-09
新疆维吾尔自治区,76,73,3,巴州,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-09
新疆维吾尔自治区,76,73,3,兵团第十二师,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-09
新疆维吾尔自治区,76,73,3,兵团第六师五家渠市,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-09
新疆维吾尔自治区,76,73,3,兵团第七师,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-09
新疆维吾尔自治区,76,73,3,阿克苏地区,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-09
安徽省,990,984,6,合肥,0.0,0.0,0.0,174.0,173.0,1.0,2020-03-09
安徽省,990,984,6,蚌埠,0.0,0.0,0.0,160.0,155.0,5.0,2020-03-09
安徽省,990,984,6,阜阳,0.0,0.0,0.0,155.0,155.0,0.0,2020-03-09
安徽省,990,984,6,亳州,0.0,0.0,0.0,108.0,108.0,0.0,2020-03-09
安徽省,990,984,6,安庆,0.0,0.0,0.0,83.0,83.0,0.0,2020-03-09
安徽省,990,984,6,六安,0.0,0.0,0.0,69.0,69.0,0.0,2020-03-09
安徽省,990,984,6,宿州,0.0,0.0,0.0,41.0,41.0,0.0,2020-03-09
安徽省,990,984,6,马鞍山,0.0,0.0,0.0,38.0,38.0,0.0,2020-03-09
安徽省,990,984,6,芜湖,0.0,0.0,0.0,34.0,34.0,0.0,2020-03-09
安徽省,990,984,6,铜陵,0.0,0.0,0.0,29.0,29.0,0.0,2020-03-09
安徽省,990,984,6,淮北,0.0,0.0,0.0,27.0,27.0,0.0,2020-03-09
安徽省,990,984,6,淮南,0.0,0.0,0.0,27.0,27.0,0.0,2020-03-09
安徽省,990,984,6,池州,0.0,0.0,0.0,17.0,17.0,0.0,2020-03-09
安徽省,990,984,6,滁州,0.0,0.0,0.0,13.0,13.0,0.0,2020-03-09
安徽省,990,984,6,黄山,0.0,0.0,0.0,9.0,9.0,0.0,2020-03-09
安徽省,990,984,6,宣城,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-09
福建省,296,295,1,福州,0.0,0.0,0.0,72.0,71.0,1.0,2020-03-09
福建省,296,295,1,莆田,0.0,0.0,0.0,56.0,56.0,0.0,2020-03-09
福建省,296,295,1,泉州,0.0,0.0,0.0,47.0,47.0,0.0,2020-03-09
福建省,296,295,1,厦门,0.0,0.0,0.0,35.0,35.0,0.0,2020-03-09
福建省,296,295,1,宁德,0.0,0.0,0.0,26.0,26.0,0.0,2020-03-09
福建省,296,295,1,漳州,0.0,0.0,0.0,20.0,20.0,0.0,2020-03-09
福建省,296,295,1,南平,0.0,0.0,0.0,20.0,20.0,0.0,2020-03-09
福建省,296,295,1,三明,0.0,0.0,0.0,14.0,14.0,0.0,2020-03-09
福建省,296,295,1,龙岩,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-09
青海省,18,18,0,西宁,0.0,0.0,0.0,15.0,15.0,0.0,2020-03-09
青海省,18,18,0,海北州,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-09
西藏自治区,1,1,0,拉萨,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-09
辽宁省,125,111,1,丹东,0.0,0.0,0.0,11.0,7.0,0.0,2020-03-10
辽宁省,125,111,1,大连,0.0,0.0,0.0,19.0,16.0,0.0,2020-03-10
辽宁省,125,111,1,沈阳,0.0,0.0,0.0,28.0,26.0,0.0,2020-03-10
辽宁省,125,111,1,葫芦岛,0.0,0.0,0.0,12.0,9.0,1.0,2020-03-10
辽宁省,125,111,1,铁岭,0.0,0.0,0.0,7.0,6.0,0.0,2020-03-10
辽宁省,125,111,1,朝阳,0.0,0.0,0.0,6.0,5.0,0.0,2020-03-10
辽宁省,125,111,1,锦州,0.0,0.0,0.0,12.0,12.0,0.0,2020-03-10
辽宁省,125,111,1,盘锦,0.0,0.0,0.0,11.0,11.0,0.0,2020-03-10
辽宁省,125,111,1,阜新,0.0,0.0,0.0,8.0,8.0,0.0,2020-03-10
辽宁省,125,111,1,鞍山,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-10
辽宁省,125,111,1,本溪,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-10
辽宁省,125,111,1,辽阳,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-10
辽宁省,125,111,1,营口,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-10
云南省,174,170,2,曲靖,0.0,0.0,0.0,13.0,12.0,0.0,2020-03-10
云南省,174,170,2,德宏州,0.0,0.0,0.0,5.0,4.0,0.0,2020-03-10
云南省,174,170,2,昆明,0.0,0.0,0.0,53.0,53.0,0.0,2020-03-10
云南省,174,170,2,昭通,0.0,0.0,0.0,25.0,25.0,0.0,2020-03-10
云南省,174,170,2,西双版纳,0.0,0.0,0.0,15.0,14.0,1.0,2020-03-10
云南省,174,170,2,玉溪,0.0,0.0,0.0,14.0,13.0,1.0,2020-03-10
云南省,174,170,2,大理州,0.0,0.0,0.0,13.0,13.0,0.0,2020-03-10
云南省,174,170,2,红河州,0.0,0.0,0.0,9.0,9.0,0.0,2020-03-10
云南省,174,170,2,保山,0.0,0.0,0.0,9.0,9.0,0.0,2020-03-10
云南省,174,170,2,丽江,0.0,0.0,0.0,7.0,7.0,0.0,2020-03-10
云南省,174,170,2,普洱,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-10
云南省,174,170,2,楚雄州,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-10
云南省,174,170,2,文山州,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-10
云南省,174,170,2,临沧,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-10
海南省,168,159,6,儋州,0.0,0.0,0.0,15.0,12.0,1.0,2020-03-10
海南省,168,159,6,海口,0.0,0.0,0.0,39.0,38.0,0.0,2020-03-10
海南省,168,159,6,三亚,0.0,0.0,0.0,54.0,53.0,1.0,2020-03-10
海南省,168,159,6,万宁,0.0,0.0,0.0,13.0,13.0,0.0,2020-03-10
海南省,168,159,6,澄迈,0.0,0.0,0.0,9.0,8.0,1.0,2020-03-10
海南省,168,159,6,昌江,0.0,0.0,0.0,7.0,7.0,0.0,2020-03-10
海南省,168,159,6,琼海,0.0,0.0,0.0,6.0,5.0,1.0,2020-03-10
海南省,168,159,6,临高,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-10
海南省,168,159,6,陵水,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-10
海南省,168,159,6,定安,0.0,0.0,0.0,3.0,2.0,1.0,2020-03-10
海南省,168,159,6,文昌,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-10
海南省,168,159,6,东方,0.0,0.0,0.0,3.0,2.0,1.0,2020-03-10
海南省,168,159,6,保亭,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-10
海南省,168,159,6,乐东,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-10
海南省,168,159,6,琼中,0.0,0.0,0.0,1.0,1.0,0.0,2020-03-10
天津市,136,131,3,宝坻区,0.0,0.0,0.0,60.0,57.0,2.0,2020-03-10
天津市,136,131,3,河北区,0.0,0.0,0.0,12.0,11.0,0.0,2020-03-10
天津市,136,131,3,河东区,0.0,0.0,0.0,15.0,14.0,1.0,2020-03-10
天津市,136,131,3,北辰区,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-10
天津市,136,131,3,南开区,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-10
天津市,136,131,3,和平区,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-10
天津市,136,131,3,外地来津人员,0.0,0.0,0.0,6.0,6.0,0.0,2020-03-10
天津市,136,131,3,东丽区,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-10
天津市,136,131,3,宁河区,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-10
天津市,136,131,3,河西区,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-10
天津市,136,131,3,西青区,0.0,0.0,0.0,4.0,4.0,0.0,2020-03-10
天津市,136,131,3,滨海新区,0.0,0.0,0.0,3.0,3.0,0.0,2020-03-10
天津市,136,131,3,武清区,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-10
天津市,136,131,3,红桥区,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-10
天津市,136,131,3,津南区,0.0,0.0,0.0,2.0,2.0,0.0,2020-03-10
江苏省,631,627,0,无锡,0.0,0.0,0.0,55.0,52.0,0.0,2020-03-10
江苏省,631,627,0,徐州,0.0,0.0,0.0,79.0,78.0,0.0,2020-03-10
