name,value,治愈,死亡,date
立陶宛,811,1,12,2020/4/6
立陶宛,843,1,14,2020/4/7
立陶宛,880,1,14,2020/4/8
立陶宛,912,1,15,2020/4/9
立陶宛,999,54,22,2020/4/10
立陶宛,999,54,22,2020/4/11
立陶宛,1026,54,23,2020/4/12
立陶宛,1062,101,24,2020/4/13
立陶宛,1062,101,24,2020/4/14
立陶宛,1070,101,24,2020/4/15
立陶宛,1091,138,30,2020/4/16
立陶宛,1128,178,31,2020/4/17
立陶宛,1149,210,33,2020/4/18
立陶宛,1239,228,33,2020/4/19
立陶宛,1298,242,35,2020/4/20
立陶宛,1326,242,37,2020/4/21
立陶宛,1350,298,38,2020/4/22
立陶宛,1370,357,38,2020/4/23
立陶宛,1410,430,42,2020/4/24
立陶宛,1426,460,41,2020/4/25
立陶宛,1426,460,41,2020/4/26
立陶宛,1438,467,41,2020/4/27
立陶宛,1449,467,41,2020/4/28
立陶宛,1344,536,44,2020/4/29
立陶宛,1449,563,45,2020/4/30
立陶宛,1449,589,45,2020/5/1
立陶宛,1449,589,45,2020/5/2
立陶宛,1449,632,46,2020/5/3
立陶宛,1449,632,46,2020/5/4
立陶宛,1449,697,48,2020/5/5
立陶宛,1449,697,48,2020/5/6
立陶宛,1449,718,49,2020/5/7
立陶宛,1433,739,49,2020/5/8
立陶宛,1433,739,49,2020/5/9
立陶宛,1436,739,49,2020/5/10
立陶宛,1479,828,50,2020/5/11
立陶宛,1485,833,50,2020/5/12
立陶宛,1491,850,50,2020/5/13
立陶宛,1491,850,50,2020/5/14
立陶宛,1505,850,54,2020/5/15
立陶宛,1523,965,54,2020/5/16
黎巴嫩,32,1,0,2020/3/10
黎巴嫩,52,1,1,2020/3/11
黎巴嫩,52,1,1,2020/3/12
黎巴嫩,77,1,3,2020/3/13
黎巴嫩,93,1,3,2020/3/14
黎巴嫩,99,1,3,2020/3/15
黎巴嫩,100,1,3,2020/3/16
黎巴嫩,120,1,3,2020/3/17
黎巴嫩,120,1,3,2020/3/18
黎巴嫩,149,1,3,2020/3/19
黎巴嫩,163,1,4,2020/3/20
黎巴嫩,206,1,4,2020/3/21
黎巴嫩,245,8,4,2020/3/22
黎巴嫩,256,8,4,2020/3/23
黎巴嫩,304,8,4,2020/3/24
黎巴嫩,333,8,4,2020/3/25
黎巴嫩,368,20,6,2020/3/26
黎巴嫩,391,23,6,2020/3/27
黎巴嫩,412,27,8,2020/3/28
黎巴嫩,438,30,10,2020/3/29
黎巴嫩,446,32,11,2020/3/30
黎巴嫩,463,35,12,2020/3/31
黎巴嫩,479,37,12,2020/4/1
黎巴嫩,494,43,16,2020/4/2
黎巴嫩,508,46,17,2020/4/3
黎巴嫩,520,50,17,2020/4/4
黎巴嫩,527,54,18,2020/4/5
黎巴嫩,541,55,19,2020/4/6
黎巴嫩,548,60,19,2020/4/7
黎巴嫩,575,62,19,2020/4/8
黎巴嫩,582,62,19,2020/4/9
黎巴嫩,609,67,20,2020/4/10
黎巴嫩,619,76,20,2020/4/11
黎巴嫩,630,77,20,2020/4/12
黎巴嫩,632,80,20,2020/4/13
黎巴嫩,641,80,21,2020/4/14
黎巴嫩,658,81,21,2020/4/15
黎巴嫩,663,85,21,2020/4/16
黎巴嫩,668,86,21,2020/4/17
黎巴嫩,672,94,21,2020/4/18
黎巴嫩,673,99,21,2020/4/19
黎巴嫩,677,102,21,2020/4/20
黎巴嫩,677,103,21,2020/4/21
黎巴嫩,682,108,22,2020/4/22
黎巴嫩,688,140,22,2020/4/23
黎巴嫩,696,140,22,2020/4/24
黎巴嫩,704,143,24,2020/4/25
黎巴嫩,707,145,24,2020/4/26
黎巴嫩,710,145,24,2020/4/27
黎巴嫩,717,145,24,2020/4/28
黎巴嫩,721,150,24,2020/4/29
黎巴嫩,725,150,24,2020/4/30
黎巴嫩,729,192,24,2020/5/1
黎巴嫩,733,197,25,2020/5/2
黎巴嫩,737,200,25,2020/5/3
黎巴嫩,737,200,25,2020/5/4
黎巴嫩,737,200,25,2020/5/5
黎巴嫩,750,206,25,2020/5/6
黎巴嫩,784,220,25,2020/5/7
黎巴嫩,796,223,26,2020/5/8
黎巴嫩,796,223,26,2020/5/9
黎巴嫩,845,234,26,2020/5/10
黎巴嫩,859,234,26,2020/5/11
黎巴嫩,870,234,26,2020/5/12
黎巴嫩,870,234,26,2020/5/13
黎巴嫩,878,234,26,2020/5/14
黎巴嫩,886,234,26,2020/5/15
黎巴嫩,891,234,26,2020/5/16
老挝,2,0,0,2020/3/24
老挝,3,0,0,2020/3/25
老挝,6,0,0,2020/3/26
老挝,6,0,0,2020/3/27
老挝,6,0,0,2020/3/28
老挝,6,0,0,2020/3/29
老挝,6,0,0,2020/3/30
老挝,6,0,0,2020/3/31
老挝,8,0,0,2020/4/1
老挝,9,0,0,2020/4/2
老挝,10,0,0,2020/4/3
老挝,10,0,0,2020/4/4
老挝,10,0,0,2020/4/5
老挝,12,0,0,2020/4/6
老挝,12,0,0,2020/4/7
老挝,15,0,0,2020/4/8
老挝,15,0,0,2020/4/9
老挝,15,0,0,2020/4/10
老挝,19,0,0,2020/4/12
老挝,19,0,0,2020/4/13
老挝,19,0,0,2020/4/14
老挝,19,0,0,2020/4/15
老挝,19,0,0,2020/4/17
老挝,19,0,0,2020/4/20
老挝,19,0,0,2020/4/21
老挝,19,0,0,2020/4/22
老挝,19,0,0,2020/4/23
老挝,19,0,0,2020/4/29
莱索托,1,0,0,2020/5/13
莱索托,1,0,0,2020/5/14
莱索托,1,0,0,2020/5/15
拉脱维亚,8,0,0,2020/3/10
拉脱维亚,8,0,0,2020/3/11
拉脱维亚,10,0,0,2020/3/12
拉脱维亚,16,0,0,2020/3/13
拉脱维亚,18,0,0,2020/3/14
拉脱维亚,26,0,0,2020/3/15
拉脱维亚,30,0,0,2020/3/16
拉脱维亚,34,0,0,2020/3/17
拉脱维亚,49,0,0,2020/3/18
拉脱维亚,71,0,0,2020/3/19
拉脱维亚,86,0,0,2020/3/20
拉脱维亚,111,0,0,2020/3/21
拉脱维亚,124,0,0,2020/3/22
拉脱维亚,139,0,0,2020/3/23
拉脱维亚,180,0,0,2020/3/24
拉脱维亚,197,0,0,2020/3/25
拉脱维亚,221,0,0,2020/3/26
拉脱维亚,244,0,0,2020/3/27
拉脱维亚,280,0,0,2020/3/28
拉脱维亚,305,0,0,2020/3/29
拉脱维亚,347,0,0,2020/3/30
拉脱维亚,376,0,0,2020/3/31
拉脱维亚,398,0,0,2020/4/1
拉脱维亚,446,0,0,2020/4/2
拉脱维亚,458,0,0,2020/4/3
拉脱维亚,493,0,1,2020/4/4
拉脱维亚,533,0,1,2020/4/5
拉脱维亚,533,0,1,2020/4/6
拉脱维亚,542,0,1,2020/4/7
拉脱维亚,548,0,2,2020/4/8
拉脱维亚,577,0,2,2020/4/9
拉脱维亚,589,0,2,2020/4/10
拉脱维亚,589,0,2,2020/4/11
拉脱维亚,630,0,3,2020/4/12
拉脱维亚,653,0,5,2020/4/13
拉脱维亚,653,0,5,2020/4/14
拉脱维亚,657,0,5,2020/4/15
拉脱维亚,666,0,5,2020/4/16
拉脱维亚,675,57,5,2020/4/17
拉脱维亚,682,88,5,2020/4/18
拉脱维亚,682,88,5,2020/4/19
拉脱维亚,727,64,5,2020/4/20
拉脱维亚,739,64,5,2020/4/21
拉脱维亚,748,67,5,2020/4/22
拉脱维亚,761,71,11,2020/4/23
拉脱维亚,784,133,12,2020/4/24
拉脱维亚,784,133,12,2020/4/25
拉脱维亚,804,267,12,2020/4/26
拉脱维亚,812,267,12,2020/4/27
拉脱维亚,812,267,12,2020/4/28
拉脱维亚,818,267,13,2020/4/29
拉脱维亚,849,348,15,2020/4/30
拉脱维亚,858,348,15,2020/5/1
拉脱维亚,870,348,16,2020/5/2
拉脱维亚,871,348,16,2020/5/3
拉脱维亚,871,348,16,2020/5/4
拉脱维亚,879,348,16,2020/5/5
拉脱维亚,896,348,17,2020/5/6
拉脱维亚,900,102,17,2020/5/7
拉脱维亚,909,105,18,2020/5/8
拉脱维亚,909,105,18,2020/5/9
拉脱维亚,928,105,18,2020/5/10
拉脱维亚,930,105,18,2020/5/11
拉脱维亚,946,464,18,2020/5/12
拉脱维亚,950,464,18,2020/5/13
拉脱维亚,950,464,18,2020/5/14
拉脱维亚,951,464,19,2020/5/15
拉脱维亚,962,464,19,2020/5/16
库拉索岛,2,0,0,2020/3/17
库拉索岛,3,0,0,2020/3/18
库拉索岛,3,0,0,2020/3/19
库拉索岛,3,0,0,2020/3/20
库拉索岛,3,0,0,2020/3/21
库拉索岛,3,0,0,2020/3/22
库拉索岛,3,0,1,2020/3/23
库拉索岛,3,0,1,2020/3/24
库拉索岛,4,0,1,2020/3/25
库拉索岛,6,0,1,2020/3/26
库拉索岛,6,0,1,2020/3/27
库拉索岛,7,0,1,2020/3/28
库拉索岛,7,0,1,2020/3/29
库拉索岛,7,0,1,2020/3/30
库拉索岛,7,0,1,2020/3/31
库拉索岛,11,0,1,2020/4/1
库拉索岛,11,0,1,2020/4/2
库拉索岛,11,0,1,2020/4/3
库拉索岛,11,0,1,2020/4/5
库拉索岛,11,0,1,2020/4/7
库拉索岛,13,0,1,2020/4/8
库拉索岛,13,0,1,2020/4/9
库拉索岛,14,0,1,2020/4/10
库拉索岛,14,0,1,2020/4/11
库拉索岛,14,0,1,2020/4/12
库拉索岛,14,0,1,2020/4/13
库拉索岛,14,0,1,2020/4/15
库拉索岛,14,0,1,2020/4/20
库拉索岛,14,0,1,2020/4/21
库拉索岛,14,0,1,2020/4/22
库拉索岛,14,0,1,2020/4/23
库拉索岛,16,0,1,2020/4/29
库拉索岛,16,0,1,2020/4/30
库拉索岛,16,0,1,2020/5/3
库拉索岛,16,0,1,2020/5/4
库拉索岛,16,0,1,2020/5/5
肯尼亚,1,0,0,2020/3/13
肯尼亚,1,0,0,2020/3/14
肯尼亚,1,0,0,2020/3/15
肯尼亚,3,0,0,2020/3/16
肯尼亚,4,0,0,2020/3/17
肯尼亚,7,0,0,2020/3/18
肯尼亚,7,0,0,2020/3/19
肯尼亚,7,0,0,2020/3/20
肯尼亚,7,0,0,2020/3/21
肯尼亚,15,0,0,2020/3/22
肯尼亚,15,0,0,2020/3/23
肯尼亚,25,0,0,2020/3/24
肯尼亚,28,1,0,2020/3/25
肯尼亚,31,1,0,2020/3/26
肯尼亚,31,1,1,2020/3/27
肯尼亚,38,1,1,2020/3/28
肯尼亚,42,1,1,2020/3/29
肯尼亚,50,1,1,2020/3/30
肯尼亚,59,1,1,2020/3/31
肯尼亚,81,3,1,2020/4/1
肯尼亚,110,3,3,2020/4/2
肯尼亚,122,4,3,2020/4/3
肯尼亚,126,4,4,2020/4/4
肯尼亚,142,4,4,2020/4/5
肯尼亚,158,4,6,2020/4/6
肯尼亚,158,4,6,2020/4/7
肯尼亚,179,7,6,2020/4/8
肯尼亚,184,12,7,2020/4/9
肯尼亚,189,22,7,2020/4/10
肯尼亚,191,24,7,2020/4/11
肯尼亚,197,25,7,2020/4/12
肯尼亚,208,40,9,2020/4/13
肯尼亚,216,40,9,2020/4/14
肯尼亚,225,53,10,2020/4/15
肯尼亚,234,53,11,2020/4/16
肯尼亚,246,53,11,2020/4/17
肯尼亚,262,60,13,2020/4/18
肯尼亚,270,67,14,2020/4/19
肯尼亚,281,69,14,2020/4/20
肯尼亚,296,74,14,2020/4/21
肯尼亚,303,74,14,2020/4/22
肯尼亚,320,89,14,2020/4/23
肯尼亚,336,94,14,2020/4/24
肯尼亚,343,98,14,2020/4/25
肯尼亚,343,98,14,2020/4/26
肯尼亚,363,114,14,2020/4/27
肯尼亚,374,124,14,2020/4/28
肯尼亚,384,129,14,2020/4/29
肯尼亚,396,144,17,2020/4/30
肯尼亚,411,150,21,2020/5/1
肯尼亚,435,152,22,2020/5/2
肯尼亚,435,152,22,2020/5/3
肯尼亚,465,167,24,2020/5/4
肯尼亚,535,182,24,2020/5/5
肯尼亚,582,190,26,2020/5/6
肯尼亚,607,197,29,2020/5/7
肯尼亚,607,197,29,2020/5/8
肯尼亚,649,207,30,2020/5/9
肯尼亚,672,239,32,2020/5/10
肯尼亚,700,251,33,2020/5/11
肯尼亚,715,259,36,2020/5/12
肯尼亚,737,281,40,2020/5/13
肯尼亚,758,284,42,2020/5/14
肯尼亚,781,284,45,2020/5/15
肯尼亚,781,284,45,2020/5/16
克罗地亚,13,0,0,2020/3/10
克罗地亚,15,0,0,2020/3/11
克罗地亚,19,0,0,2020/3/12
克罗地亚,31,0,0,2020/3/13
克罗地亚,37,0,0,2020/3/14
克罗地亚,46,0,0,2020/3/15
克罗地亚,46,0,0,2020/3/16
克罗地亚,57,0,0,2020/3/17
克罗地亚,69,0,0,2020/3/18
克罗地亚,69,4,0,2020/3/19
克罗地亚,102,5,1,2020/3/20
克罗地亚,133,5,1,2020/3/21
克罗地亚,133,5,1,2020/3/22
克罗地亚,206,5,1,2020/3/23
克罗地亚,315,5,1,2020/3/24
克罗地亚,315,5,1,2020/3/25
克罗地亚,442,5,1,2020/3/26
克罗地亚,442,5,1,2020/3/27
克罗地亚,586,37,3,2020/3/28
克罗地亚,586,37,3,2020/3/29
克罗地亚,713,37,5,2020/3/30
克罗地亚,790,64,6,2020/3/31
克罗地亚,867,67,6,2020/4/1
克罗地亚,867,67,6,2020/4/2
克罗地亚,1011,88,7,2020/4/3
克罗地亚,1079,88,8,2020/4/4
克罗地亚,1126,119,12,2020/4/5
克罗地亚,1182,119,15,2020/4/6
克罗地亚,1222,130,15,2020/4/7
克罗地亚,1222,130,16,2020/4/8
克罗地亚,1407,219,20,2020/4/9
克罗地亚,1407,219,20,2020/4/10
克罗地亚,1495,231,21,2020/4/11
克罗地亚,1660,373,23,2020/4/12
克罗地亚,1660,373,23,2020/4/13
克罗地亚,1660,373,23,2020/4/14
克罗地亚,1704,415,31,2020/4/15
克罗地亚,1741,473,33,2020/4/16
克罗地亚,1814,600,36,2020/4/17
克罗地亚,1814,600,36,2020/4/18
克罗地亚,1832,615,39,2020/4/19
克罗地亚,1871,709,47,2020/4/20
克罗地亚,1881,771,47,2020/4/21
克罗地亚,1908,801,48,2020/4/22
克罗地亚,1950,869,48,2020/4/23
克罗地亚,1981,883,50,2020/4/24
克罗地亚,2009,982,51,2020/4/25
克罗地亚,2016,1034,54,2020/4/26
克罗地亚,2030,1103,55,2020/4/27
克罗地亚,2039,1166,59,2020/4/28
克罗地亚,2047,1232,63,2020/4/29
克罗地亚,2062,1288,67,2020/4/30
克罗地亚,2062,1288,67,2020/5/1
克罗地亚,2085,1421,75,2020/5/2
克罗地亚,2088,1463,77,2020/5/3
克罗地亚,2088,1463,77,2020/5/4
克罗地亚,2096,1463,79,2020/5/5
克罗地亚,2101,1463,80,2020/5/6
克罗地亚,2119,1601,83,2020/5/7
克罗地亚,2125,1641,86,2020/5/8
克罗地亚,2125,1641,86,2020/5/9
克罗地亚,2161,1641,86,2020/5/10
克罗地亚,2187,1764,87,2020/5/11
克罗地亚,2196,1784,90,2020/5/12
克罗地亚,2196,1784,91,2020/5/13
克罗地亚,2207,1784,91,2020/5/14
克罗地亚,2213,1784,94,2020/5/15
克罗地亚,2222,1869,94,2020/5/16
科威特,69,0,0,2020/3/10
科威特,69,0,0,2020/3/11
科威特,69,0,0,2020/3/12
科威特,80,0,0,2020/3/13
科威特,100,0,0,2020/3/14
科威特,100,5,0,2020/3/15
科威特,112,5,0,2020/3/16
科威特,130,12,0,2020/3/17
科威特,142,12,0,2020/3/18
科威特,148,12,0,2020/3/19
科威特,159,12,0,2020/3/20
科威特,176,27,0,2020/3/21
科威特,188,30,0,2020/3/22
科威特,189,30,0,2020/3/23
科威特,191,39,0,2020/3/24
科威特,195,43,0,2020/3/25
科威特,208,49,0,2020/3/26
科威特,225,57,0,2020/3/27
科威特,235,64,0,2020/3/28
科威特,255,64,0,2020/3/29
科威特,266,72,0,2020/3/30
科威特,289,73,0,2020/3/31
科威特,317,73,0,2020/4/1
科威特,342,81,0,2020/4/2
科威特,417,82,0,2020/4/3
科威特,479,93,1,2020/4/4
科威特,556,99,6,2020/4/5
科威特,665,103,6,2020/4/6
科威特,743,105,1,2020/4/7
科威特,855,112,1,2020/4/8
科威特,910,112,1,2020/4/9
科威特,993,112,1,2020/4/10
科威特,1154,112,1,2020/4/11
科威特,1234,142,1,2020/4/12
科威特,1300,150,2,2020/4/13
科威特,1355,176,3,2020/4/14
科威特,1405,206,3,2020/4/15
科威特,1524,225,3,2020/4/16
科威特,1658,258,5,2020/4/17
科威特,1751,280,5,2020/4/18
科威特,1915,305,7,2020/4/19
科威特,1995,367,7,2020/4/20
科威特,2080,412,11,2020/4/21
科威特,2248,443,13,2020/4/22
科威特,2399,498,14,2020/4/23
科威特,2614,613,15,2020/4/24
科威特,2892,656,19,2020/4/25
科威特,3075,806,20,2020/4/26
科威特,3288,1012,22,2020/4/27
科威特,3440,1176,23,2020/4/28
科威特,3740,1389,24,2020/4/29
科威特,4024,1539,26,2020/4/30
科威特,4377,1602,30,2020/5/1
科威特,4619,1703,33,2020/5/2
科威特,4893,1776,38,2020/5/3
科威特,4893,1776,38,2020/5/4
科威特,5804,2032,40,2020/5/5
科威特,6289,2219,42,2020/5/6
科威特,6567,2381,44,2020/5/7
科威特,7208,2466,47,2020/5/8
科威特,7623,2622,49,2020/5/9
科威特,8688,2729,58,2020/5/10
科威特,9286,2907,65,2020/5/11
科威特,10277,3101,75,2020/5/12
科威特,11028,3263,82,2020/5/13
科威特,11975,3451,88,2020/5/14
科威特,12860,3640,96,2020/5/15
科威特,12860,3640,96,2020/5/16
科特迪瓦,1,0,0,2020/3/12
科特迪瓦,1,0,0,2020/3/13
科特迪瓦,1,0,0,2020/3/14
科特迪瓦,4,0,0,2020/3/15
科特迪瓦,4,0,0,2020/3/16
科特迪瓦,6,1,0,2020/3/17
科特迪瓦,6,1,0,2020/3/18
科特迪瓦,9,1,0,2020/3/19
科特迪瓦,9,1,0,2020/3/20
科特迪瓦,14,1,0,2020/3/21
科特迪瓦,14,1,0,2020/3/22
科特迪瓦,25,1,0,2020/3/23
科特迪瓦,25,1,0,2020/3/24
科特迪瓦,73,3,0,2020/3/25
科特迪瓦,73,3,0,2020/3/26
科特迪瓦,96,3,0,2020/3/27
科特迪瓦,101,3,0,2020/3/28
科特迪瓦,101,3,0,2020/3/29
科特迪瓦,165,4,1,2020/3/30
科特迪瓦,168,6,1,2020/3/31
科特迪瓦,179,7,1,2020/4/1
科特迪瓦,190,9,1,2020/4/2
科特迪瓦,194,15,1,2020/4/3
科特迪瓦,218,19,1,2020/4/4
科特迪瓦,245,25,1,2020/4/5
科特迪瓦,261,37,3,2020/4/6
科特迪瓦,323,41,3,2020/4/7
科特迪瓦,349,41,3,2020/4/8
科特迪瓦,384,48,3,2020/4/9
科特迪瓦,444,52,3,2020/4/10
科特迪瓦,480,54,3,2020/4/11
科特迪瓦,533,58,4,2020/4/12
科特迪瓦,574,85,5,2020/4/13
科特迪瓦,626,89,6,2020/4/14
科特迪瓦,638,114,6,2020/4/15
科特迪瓦,654,146,6,2020/4/16
科特迪瓦,688,193,6,2020/4/17
科特迪瓦,742,220,6,2020/4/18
科特迪瓦,801,239,8,2020/4/19
科特迪瓦,847,260,9,2020/4/20
科特迪瓦,879,287,10,2020/4/21
科特迪瓦,916,303,13,2020/4/22
科特迪瓦,952,320,14,2020/4/23
科特迪瓦,1004,359,14,2020/4/24
科特迪瓦,1077,419,14,2020/4/25
科特迪瓦,1111,449,14,2020/4/26
科特迪瓦,1150,468,14,2020/4/27
科特迪瓦,1150,468,14,2020/4/28
科特迪瓦,1183,525,14,2020/4/29
科特迪瓦,1238,557,14,2020/4/30
科特迪瓦,1275,574,14,2020/5/1
科特迪瓦,1333,597,15,2020/5/2
科特迪瓦,1362,622,15,2020/5/3
科特迪瓦,1362,622,15,2020/5/4
科特迪瓦,1398,622,17,2020/5/5
科特迪瓦,1432,622,17,2020/5/6
科特迪瓦,1516,721,18,2020/5/7
科特迪瓦,1516,721,18,2020/5/8
科特迪瓦,1602,754,20,2020/5/9
科特迪瓦,1667,769,21,2020/5/10
科特迪瓦,1700,885,21,2020/5/11
科特迪瓦,1730,891,21,2020/5/12
科特迪瓦,1857,820,21,2020/5/13
科特迪瓦,1912,902,24,2020/5/14
科特迪瓦,1971,930,24,2020/5/15
科特迪瓦,2017,942,24,2020/5/16
科索沃,31,0,1,2020/3/24
科摩罗,1,0,0,2020/4/30
科摩罗,1,0,0,2020/5/1
科摩罗,1,0,0,2020/5/2
科摩罗,1,0,0,2020/5/3
科摩罗,3,0,0,2020/5/4
科摩罗,3,0,0,2020/5/5
科摩罗,4,0,1,2020/5/6
科摩罗,4,0,1,2020/5/7
科摩罗,8,0,1,2020/5/8
科摩罗,8,0,1,2020/5/9
科摩罗,8,0,1,2020/5/10
科摩罗,11,0,1,2020/5/11
科摩罗,11,0,1,2020/5/12
科摩罗,11,0,1,2020/5/13
科摩罗,11,0,1,2020/5/15
开曼群岛,1,0,0,2020/3/16
开曼群岛,1,0,1,2020/3/17
开曼群岛,1,0,1,2020/3/18
开曼群岛,1,0,1,2020/3/19
开曼群岛,1,0,1,2020/3/20
开曼群岛,3,0,1,2020/3/21
开曼群岛,3,0,1,2020/3/22
开曼群岛,3,0,1,2020/3/23
开曼群岛,3,0,1,2020/3/24
开曼群岛,5,0,1,2020/3/25
开曼群岛,5,0,1,2020/3/26
开曼群岛,8,0,1,2020/3/27
开曼群岛,8,0,1,2020/3/28
开曼群岛,8,0,1,2020/3/29
开曼群岛,8,0,1,2020/3/30
开曼群岛,8,0,1,2020/3/31
开曼群岛,12,0,1,2020/4/1
开曼群岛,12,0,1,2020/4/2
开曼群岛,14,0,1,2020/4/3
开曼群岛,22,0,1,2020/4/4
开曼群岛,28,0,1,2020/4/5
开曼群岛,28,0,1,2020/4/6
开曼群岛,35,0,1,2020/4/7
开曼群岛,39,0,1,2020/4/8
开曼群岛,39,0,1,2020/4/9
开曼群岛,45,0,2,2020/4/10
开曼群岛,45,0,2,2020/4/11
开曼群岛,45,0,2,2020/4/12
开曼群岛,45,0,2,2020/4/13
开曼群岛,53,0,2,2020/4/14
开曼群岛,53,0,2,2020/4/15
开曼群岛,54,0,2,2020/4/16
开曼群岛,54,0,2,2020/4/17
开曼群岛,60,0,2,2020/4/18
开曼群岛,61,0,2,2020/4/19
开曼群岛,61,0,2,2020/4/20
开曼群岛,61,0,2,2020/4/21
开曼群岛,61,0,2,2020/4/22
开曼群岛,66,0,2,2020/4/23
开曼群岛,66,0,2,2020/4/24
开曼群岛,66,0,2,2020/4/25
开曼群岛,66,0,2,2020/4/26
开曼群岛,70,0,2,2020/4/27
开曼群岛,70,0,2,2020/4/28
开曼群岛,70,0,2,2020/4/29
开曼群岛,70,0,2,2020/4/30
开曼群岛,73,0,2,2020/5/1
开曼群岛,73,0,2,2020/5/2
开曼群岛,73,0,2,2020/5/3
开曼群岛,74,0,2,2020/5/4
开曼群岛,74,0,2,2020/5/5
开曼群岛,74,0,2,2020/5/6
开曼群岛,75,0,2,2020/5/7
开曼群岛,78,0,2,2020/5/8
开曼群岛,78,0,2,2020/5/9
开曼群岛,80,0,2,2020/5/10
开曼群岛,81,0,2,2020/5/11
开曼群岛,81,0,2,2020/5/12
开曼群岛,81,0,2,2020/5/13
开曼群岛,84,0,2,2020/5/14
开曼群岛,85,0,2,2020/5/15
开曼群岛,86,0,2,2020/5/16
卡塔尔,18,0,0,2020/3/10
卡塔尔,24,0,0,2020/3/11
卡塔尔,263,0,0,2020/3/12
卡塔尔,262,0,0,2020/3/13
卡塔尔,338,0,0,2020/3/14
卡塔尔,338,0,0,2020/3/15
卡塔尔,401,0,0,2020/3/16
卡塔尔,439,0,0,2020/3/17
卡塔尔,439,0,0,2020/3/18
卡塔尔,452,4,0,2020/3/19
卡塔尔,452,4,0,2020/3/20
卡塔尔,470,10,0,2020/3/21
卡塔尔,481,27,0,2020/3/22
卡塔尔,494,33,0,2020/3/23
卡塔尔,501,37,0,2020/3/24
卡塔尔,526,41,0,2020/3/25
卡塔尔,537,41,0,2020/3/26
卡塔尔,549,43,0,2020/3/27
卡塔尔,562,43,0,2020/3/28
卡塔尔,590,45,1,2020/3/29
卡塔尔,634,48,1,2020/3/30
卡塔尔,693,51,2,2020/3/31
卡塔尔,781,62,2,2020/4/1
卡塔尔,835,71,2,2020/4/2
卡塔尔,949,72,5,2020/4/3
卡塔尔,1075,72,5,2020/4/4
卡塔尔,1325,109,5,2020/4/5
卡塔尔,1604,123,4,2020/4/6
卡塔尔,1832,131,4,2020/4/7
卡塔尔,2210,178,6,2020/4/8
卡塔尔,2376,206,6,2020/4/9
卡塔尔,2512,227,6,2020/4/10
卡塔尔,2728,247,6,2020/4/11
卡塔尔,2979,275,7,2020/4/12
卡塔尔,3231,334,7,2020/4/13
卡塔尔,3428,373,7,2020/4/14
卡塔尔,3711,406,7,2020/4/15
卡塔尔,3711,406,7,2020/4/16
卡塔尔,4663,464,7,2020/4/17
卡塔尔,5008,510,8,2020/4/18
卡塔尔,5448,518,8,2020/4/19
卡塔尔,6015,555,9,2020/4/20
卡塔尔,6533,614,9,2020/4/21
卡塔尔,7141,689,10,2020/4/22
卡塔尔,7764,750,10,2020/4/23
卡塔尔,8525,809,10,2020/4/24
卡塔尔,9358,929,10,2020/4/25
卡塔尔,10287,1012,10,2020/4/26
卡塔尔,11244,1066,10,2020/4/27
卡塔尔,11921,1134,10,2020/4/28
卡塔尔,12564,1243,10,2020/4/29
卡塔尔,13409,1372,10,2020/4/30
卡塔尔,14096,1436,12,2020/5/1
卡塔尔,14872,1534,12,2020/5/2
卡塔尔,15551,1664,12,2020/5/3
卡塔尔,16191,1810,12,2020/5/4
卡塔尔,17142,1924,12,2020/5/5
卡塔尔,17142,1924,12,2020/5/6
卡塔尔,18890,2286,12,2020/5/7
卡塔尔,18890,2286,12,2020/5/8
卡塔尔,21331,2499,13,2020/5/9
卡塔尔,22520,2753,14,2020/5/10
卡塔尔,23623,2840,14,2020/5/11
卡塔尔,25149,3019,14,2020/5/12
卡塔尔,26539,3143,14,2020/5/13
卡塔尔,28272,3356,14,2020/5/14
卡塔尔,29425,3546,14,2020/5/15
卡塔尔,30972,3788,15,2020/5/16
喀麦隆,2,0,0,2020/3/10
喀麦隆,2,0,0,2020/3/11
喀麦隆,2,0,0,2020/3/12
喀麦隆,3,0,0,2020/3/14
喀麦隆,3,0,0,2020/3/15
喀麦隆,4,0,0,2020/3/16
喀麦隆,10,0,0,2020/3/17
喀麦隆,10,0,0,2020/3/18
喀麦隆,13,0,0,2020/3/19
喀麦隆,21,0,0,2020/3/20
喀麦隆,27,0,0,2020/3/21
喀麦隆,40,0,0,2020/3/22
喀麦隆,56,0,0,2020/3/23
喀麦隆,56,0,0,2020/3/24
喀麦隆,72,0,1,2020/3/25
喀麦隆,75,3,1,2020/3/26
喀麦隆,88,2,2,2020/3/27
喀麦隆,94,2,2,2020/3/28
喀麦隆,113,2,2,2020/3/29
喀麦隆,142,3,2,2020/3/30
喀麦隆,193,3,2,2020/3/31
喀麦隆,233,3,6,2020/4/1
喀麦隆,284,10,7,2020/4/2
喀麦隆,306,10,8,2020/4/3
喀麦隆,509,17,8,2020/4/4
喀麦隆,555,17,9,2020/4/5
喀麦隆,658,17,9,2020/4/6
喀麦隆,685,62,9,2020/4/7
喀麦隆,685,62,9,2020/4/8
喀麦隆,730,62,10,2020/4/9
喀麦隆,803,61,10,2020/4/10
喀麦隆,820,98,12,2020/4/11
喀麦隆,836,98,12,2020/4/12
喀麦隆,848,98,14,2020/4/13
喀麦隆,848,130,14,2020/4/14
喀麦隆,848,130,17,2020/4/15
喀麦隆,855,130,17,2020/4/16
